writer_id,filepath
0104,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0104b.png
0104,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0104c.png
0105,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0105a.png
0105,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0105b.png
0105,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0105c.png
0106,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0106a.png
0106,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0106b.png
0106,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0106c.png
0107,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0107a.png
0107,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0107b.png
0107,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0107c.png
0108,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0108a.png
0108,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0108aa.png
0108,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0108b.png
0108,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0108bb.png
0108,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0108c.png
0108,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0108cc.png
0109,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0109a.png
0109,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0109aa.png
0109,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0109b.png
0109,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0109bb.png
0109,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0109c.png
0109,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0109cc.png
0110,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0110a.png
0110,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0110b.png
0110,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0110c.png
0110,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0110cc.png
0111,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0111a.png
0111,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0111b.png
0111,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0111c.png
0112,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0112a.png
0112,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0112b.png
0112,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0112c.png
0113,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0113a.png
0113,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0113b.png
0113,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0113c.png
0114,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0114a.png
0114,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0114aa.png
0114,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0114b.png
0114,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0114c.png
0115,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0115a.png
0115,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0115b.png
0115,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0115c.png
0116,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0116a.png
0116,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0116b.png
0116,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0116c.png
0117,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0117a.png
0117,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0117b.png
0117,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0117c.png
0118,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0118a.png
0118,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0118b.png
0118,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0118c.png
0119,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0119a.png
0119,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0119b.png
0119,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0119c.png
0120,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0120a.png
0120,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0120b.png
0120,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0120c.png
0121,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0121a.png
0121,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0121aa.png
0121,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0121b.png
0121,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0121bb.png
0121,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0121c.png
0122,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0122a.png
0122,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0122b.png
0122,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0122c.png
0123,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0123a.png
0123,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0123b.png
0123,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0123c.png
0124,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0124a.png
0124,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0124b.png
0124,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0124c.png
0125,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0125a.png
0125,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0125b.png
0125,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0125c.png
0126,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0126a.png
0126,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0126b.png
0126,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0126c.png
0127,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0127a.png
0127,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0127b.png
0127,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0127c.png
0128,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0128a.png
0128,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0128b.png
0128,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0128c.png
0129,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0129a.png
0129,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0129b.png
0129,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0129c.png
0130,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0130a.png
0130,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0130aa.png
0130,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0130b.png
0130,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0130bb.png
0130,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0130c.png
0130,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0130cc.png
0131,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0131a.png
0131,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0131aa.png
0131,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0131b.png
0131,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0131bb.png
0131,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0131c.png
0131,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0131cc.png
0132,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0132a.png
0132,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0132b.png
0132,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0132c.png
0133,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0133a.png
0133,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0133b.png
0133,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0133c.png
0134,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0134a.png
0134,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0134b.png
0134,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0134bb.png
0134,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0134c.png
0135,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0135a.png
0135,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0135b.png
0135,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0135c.png
0136,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0136a.png
0136,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0136b.png
0136,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0136c.png
0137,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0137a.png
0137,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0137aa.png
0137,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0137b.png
0137,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0137bb.png
0137,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0137c.png
0137,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0137cc.png
0138,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0138a.png
0138,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0138b.png
0138,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0138c.png
0139,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0139a.png
0139,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0139b.png
0139,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0139c.png
0140,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0140a.png
0140,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0140b.png
0140,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0140c.png
0141,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0141a.png
0141,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0141b.png
0141,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0141c.png
0142,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0142a.png
0142,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0142b.png
0142,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0142c.png
0143,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0143a.png
0143,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0143b.png
0143,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0143c.png
0144,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0144a.png
0144,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0144aa.png
0144,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0144b.png
0144,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0144bb.png
0144,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0144c.png
0144,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0144cc.png
0145,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0145a.png
0145,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0145b.png
0145,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0145c.png
0146,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0146a.png
0146,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0146b.png
0146,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0146c.png
0147,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0147a.png
0147,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0147b.png
0147,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0147c.png
0148,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0148a.png
0148,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0148b.png
0148,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0148c.png
0149,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0149a.png
0149,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0149b.png
0149,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0149c.png
0150,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0150a.png
0150,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0150b.png
0150,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0150c.png
0151,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0151a.png
0151,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0151b.png
0151,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0151c.png
0152,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0152a.png
0152,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0152b.png
0152,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0152c.png
0153,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0153a.png
0153,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0153b.png
0153,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0153c.png
0154,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0154a.png
0154,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0154b.png
0154,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0154c.png
0155,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0155a.png
0155,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0155b.png
0155,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0155c.png
0156,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0156a.png
0156,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0156b.png
0156,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0156c.png
0157,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0157a.png
0157,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0157b.png
0157,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0157c.png
0158,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0158a.png
0158,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0158aa.png
0158,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0158b.png
0158,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0158bb.png
0158,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0158c.png
0158,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0158cc.png
0159,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0159a.png
0159,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0159b.png
0159,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0159c.png
0160,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0160a.png
0160,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0160b.png
0160,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0160c.png
0161,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0161a.png
0161,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0161aa.png
0161,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0161b.png
0161,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0161bb.png
0161,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0161c.png
0161,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0161cc.png
0162,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0162a.png
0162,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0162b.png
0162,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0162c.png
0163,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0163a.png
0163,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0163b.png
0163,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0163c.png
0164,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0164a.png
0164,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0164b.png
0164,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0164c.png
0165,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0165a.png
0165,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0165aa.png
0165,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0165b.png
0165,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0165bb.png
0165,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0165c.png
0165,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0165cc.png
0166,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0166a.png
0166,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0166b.png
0166,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0166c.png
0167,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0167a.png
0167,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0167b.png
0167,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0167c.png
0168,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0168a.png
0168,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0168aa.png
0168,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0168b.png
0168,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0168c.png
0169,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0169a.png
0169,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0169b.png
0169,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0169c.png
0170,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0170a.png
0170,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0170b.png
0170,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0170c.png
0171,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0171a.png
0171,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0171b.png
0171,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0171c.png
0172,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0172a.png
0172,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0172aa.png
0172,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0172b.png
0172,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0172bb.png
0172,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0172c.png
0172,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0172cc.png
0173,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0173a.png
